date,rainfall,eto,region,idi_daily,idi_7day,action_needed
2024-06-22,1.16,3.11,Mandya,1.95,11.210000000000003,0
2024-06-23,8.26,2.22,Mandya,-6.039999999999999,0.21000000000000352,0
2024-06-24,1.0,3.07,Mandya,2.07,-0.40999999999999615,0
2024-06-25,16.05,2.77,Mandya,-13.280000000000001,-16.009999999999998,0
2024-06-26,2.33,3.01,Mandya,0.6799999999999997,-13.45,0
2024-06-27,0.62,1.79,Mandya,1.17,-14.799999999999999,0
2024-06-28,0.44,3.38,Mandya,2.94,-10.51,0
2024-06-29,2.77,4.08,Mandya,1.31,-11.149999999999999,0
2024-06-30,1.33,3.05,Mandya,1.7199999999999998,-3.3899999999999997,0
2024-07-01,3.61,1.74,Mandya,-1.8699999999999999,-7.329999999999999,0
2024-07-02,0.07,4.21,Mandya,4.14,10.090000000000002,0
2024-07-03,1.39,2.46,Mandya,1.07,10.480000000000002,0
2024-07-04,2.2,3.36,Mandya,1.1599999999999997,10.470000000000002,0
2024-07-05,4.83,2.06,Mandya,-2.77,4.7600000000000025,0
2024-07-06,1.47,1.62,Mandya,0.15000000000000013,3.6000000000000023,0
2024-07-07,1.78,2.77,Mandya,0.99,2.8700000000000023,0
2024-07-08,6.92,2.77,Mandya,-4.15,0.5900000000000016,0
2024-07-09,0.53,1.85,Mandya,1.32,-2.2299999999999978,0
2024-07-10,0.69,2.43,Mandya,1.7400000000000002,-1.559999999999998,0
2024-07-11,0.07,3.17,Mandya,3.1,0.38000000000000256,0
2024-07-12,5.58,2.53,Mandya,-3.0500000000000003,0.10000000000000231,0
2024-07-13,1.99,1.72,Mandya,-0.27,-0.31999999999999784,0
2024-07-14,3.78,1.99,Mandya,-1.7899999999999998,-3.099999999999998,0
2024-07-15,8.56,1.38,Mandya,-7.180000000000001,-6.129999999999998,0
2024-07-16,2.96,1.24,Mandya,-1.72,-9.169999999999998,0
2024-07-17,4.16,1.6,Mandya,-2.56,-13.469999999999999,0
2024-07-18,6.54,1.33,Mandya,-5.21,-21.78,0
2024-07-19,6.8,1.46,Mandya,-5.34,-24.07,0
2024-07-20,2.38,2.06,Mandya,-0.31999999999999984,-24.119999999999997,0
2024-07-21,1.97,2.48,Mandya,0.51,-21.819999999999997,0
2024-07-22,1.15,3.37,Mandya,2.22,-12.419999999999998,0
2024-07-23,2.19,2.39,Mandya,0.20000000000000018,-10.499999999999996,0
2024-07-24,1.51,1.81,Mandya,0.30000000000000004,-7.639999999999997,0
2024-07-25,4.11,2.54,Mandya,-1.5700000000000003,-3.9999999999999973,0
2024-07-26,2.9,2.02,Mandya,-0.8799999999999999,0.46000000000000285,0
2024-07-27,0.3,2.57,Mandya,2.27,3.0500000000000025,0
2024-07-28,0.08,2.43,Mandya,2.35,4.890000000000003,0
2024-07-29,4.42,2.43,Mandya,-1.9899999999999998,0.6800000000000028,0
2024-07-30,4.81,1.16,Mandya,-3.6499999999999995,-3.169999999999997,0
2024-07-31,11.45,2.09,Mandya,-9.36,-12.829999999999997,0
2024-08-01,5.49,3.02,Mandya,-2.47,-13.729999999999997,0
2024-08-02,1.05,2.71,Mandya,1.66,-11.189999999999996,0
2024-08-03,0.55,2.11,Mandya,1.5599999999999998,-11.899999999999997,0
2024-08-04,1.25,1.67,Mandya,0.41999999999999993,-13.829999999999997,0
2024-08-05,9.29,3.41,Mandya,-5.879999999999999,-17.719999999999995,0
2024-08-06,11.01,1.91,Mandya,-9.1,-23.169999999999995,0
2024-08-07,2.88,2.02,Mandya,-0.8599999999999999,-14.669999999999996,0
2024-08-08,1.37,3.55,Mandya,2.1799999999999997,-10.019999999999996,0
2024-08-09,5.7,3.15,Mandya,-2.5500000000000003,-14.229999999999997,0
2024-08-10,13.31,2.83,Mandya,-10.48,-26.269999999999996,0
2024-08-11,9.35,1.62,Mandya,-7.7299999999999995,-34.419999999999995,0
2024-08-12,23.5,1.07,Mandya,-22.43,-50.97,0
2024-08-13,8.08,3.65,Mandya,-4.43,-46.3,0
2024-08-14,0.97,4.17,Mandya,3.2,-42.239999999999995,0
2024-08-15,7.16,4.73,Mandya,-2.4299999999999997,-46.849999999999994,0
2024-08-16,4.86,3.81,Mandya,-1.0500000000000003,-45.35,0
2024-08-17,1.68,2.03,Mandya,0.34999999999999987,-34.519999999999996,0
2024-08-18,1.74,4.75,Mandya,3.01,-23.779999999999994,0
2024-08-19,2.78,3.35,Mandya,0.5700000000000003,-0.7799999999999958,0
2024-08-20,8.52,4.96,Mandya,-3.5599999999999996,0.0900000000000043,0
2024-08-21,1.59,3.53,Mandya,1.9399999999999997,-1.1699999999999962,0
2024-08-22,0.05,3.17,Mandya,3.12,4.3800000000000034,0
2024-08-23,0.0,4.47,Mandya,4.47,9.900000000000002,0
2024-08-24,0.31,4.27,Mandya,3.9599999999999995,13.510000000000003,0
2024-08-25,0.34,3.26,Mandya,2.92,13.420000000000003,0
2024-08-26,0.1,5.16,Mandya,5.0600000000000005,17.910000000000004,0
2024-08-27,1.08,2.9,Mandya,1.8199999999999998,23.290000000000003,0
2024-08-28,0.65,2.57,Mandya,1.92,23.270000000000003,0
2024-08-29,10.65,3.33,Mandya,-7.32,12.830000000000004,0
2024-08-30,9.68,1.56,Mandya,-8.12,0.24000000000000377,0
2024-08-31,3.69,3.27,Mandya,-0.41999999999999993,-4.139999999999995,0
2024-09-01,2.5,3.48,Mandya,0.98,-6.079999999999995,0
2024-09-02,1.19,6.01,Mandya,4.82,-6.319999999999995,0
2024-09-03,1.53,5.62,Mandya,4.09,-4.049999999999995,0
2024-09-04,1.51,3.04,Mandya,1.53,-4.439999999999995,0
2024-09-05,0.58,3.78,Mandya,3.1999999999999997,6.0800000000000045,0
2024-09-06,0.34,4.17,Mandya,3.83,18.03,0
2024-09-07,0.14,2.84,Mandya,2.6999999999999997,21.150000000000006,0
2024-09-08,0.98,4.4,Mandya,3.4200000000000004,23.590000000000003,0
2024-09-09,0.35,4.23,Mandya,3.8800000000000003,22.650000000000006,0
2024-09-10,1.53,4.44,Mandya,2.91,21.470000000000006,0
2024-09-11,0.39,4.95,Mandya,4.5600000000000005,24.500000000000004,0
2024-09-12,0.13,3.66,Mandya,3.5300000000000002,24.830000000000005,0
2024-09-13,0.01,5.26,Mandya,5.25,26.250000000000007,0
2024-09-14,0.09,4.56,Mandya,4.47,28.020000000000007,0
2024-09-15,0.02,4.26,Mandya,4.24,28.840000000000003,0
2024-09-16,0.01,3.49,Mandya,3.4800000000000004,28.440000000000005,0
2024-09-17,0.0,3.37,Mandya,3.37,28.900000000000006,0
2024-09-18,0.0,3.07,Mandya,3.07,27.410000000000004,0
2024-09-19,0.09,2.87,Mandya,2.7800000000000002,26.660000000000004,0
2024-09-20,0.32,2.3,Mandya,1.9799999999999998,23.390000000000004,0
2024-09-21,0.83,1.92,Mandya,1.0899999999999999,20.010000000000005,0
2024-09-22,0.92,1.91,Mandya,0.9899999999999999,16.760000000000005,0
2024-09-23,0.84,1.73,Mandya,0.89,14.170000000000003,0
2024-09-24,5.71,1.28,Mandya,-4.43,6.3700000000000045,0
2024-09-25,0.22,1.77,Mandya,1.55,4.850000000000004,0
2024-09-26,0.21,1.36,Mandya,1.1500000000000001,3.2200000000000037,0
2024-09-27,1.14,1.68,Mandya,0.54,1.780000000000004,0
2024-09-28,3.37,1.99,Mandya,-1.3800000000000001,-0.689999999999996,0
2024-09-29,15.31,3.35,Mandya,-11.96,-13.639999999999997,0
2024-09-30,0.11,3.5,Mandya,3.39,-11.139999999999997,0
2024-10-01,0.17,3.99,Mandya,3.8200000000000003,-2.8899999999999975,0
2024-10-02,4.78,2.78,Mandya,-2.0000000000000004,-6.439999999999998,0
2024-10-03,5.18,1.73,Mandya,-3.4499999999999997,-11.04,0
2024-10-04,9.62,1.82,Mandya,-7.799999999999999,-19.379999999999995,0
2024-10-05,9.88,2.96,Mandya,-6.920000000000001,-24.919999999999998,0
2024-10-06,15.33,1.46,Mandya,-13.870000000000001,-26.83,0
2024-10-07,2.73,4.7,Mandya,1.9700000000000002,-28.25,0
2024-10-08,8.19,4.54,Mandya,-3.6499999999999995,-35.72,0
2024-10-09,4.05,3.3,Mandya,-0.75,-34.47,0
2024-10-10,2.53,5.85,Mandya,3.32,-27.7,0
2024-10-11,2.69,4.95,Mandya,2.2600000000000002,-17.639999999999997,0
2024-10-12,6.2,3.19,Mandya,-3.0100000000000002,-13.729999999999997,0
2024-10-13,4.59,4.37,Mandya,-0.21999999999999975,-0.07999999999999563,0
2024-10-14,6.01,3.5,Mandya,-2.51,-4.559999999999995,0
2024-10-15,17.38,2.93,Mandya,-14.45,-15.359999999999996,0
2024-10-16,18.65,1.23,Mandya,-17.419999999999998,-32.029999999999994,0
2024-10-17,0.37,5.01,Mandya,4.64,-30.709999999999994,0
2024-10-18,7.61,3.44,Mandya,-4.17,-37.13999999999999,0
2024-10-19,10.73,4.12,Mandya,-6.61,-40.739999999999995,0
2024-10-20,13.05,4.52,Mandya,-8.530000000000001,-49.05,0
2024-10-21,12.99,5.0,Mandya,-7.99,-54.53,0
2024-10-22,7.93,4.92,Mandya,-3.01,-43.089999999999996,0
2024-10-23,14.29,5.41,Mandya,-8.879999999999999,-34.55,0
2024-10-24,9.54,3.79,Mandya,-5.749999999999999,-44.94,0
2024-10-25,1.65,4.41,Mandya,2.7600000000000002,-38.01,0
2024-10-26,0.2,7.26,Mandya,7.06,-24.339999999999996,0
2024-10-27,0.11,7.33,Mandya,7.22,-8.589999999999996,0
2024-10-28,0.3,6.57,Mandya,6.2700000000000005,5.670000000000005,0
2024-10-29,0.01,7.46,Mandya,7.45,16.130000000000006,0
2024-10-30,0.77,7.27,Mandya,6.5,31.510000000000005,1
2024-10-31,4.55,3.5,Mandya,-1.0499999999999998,36.21000000000001,1
2024-11-01,1.1,5.83,Mandya,4.73,38.18000000000001,1
2024-11-02,3.55,6.18,Mandya,2.63,33.75000000000001,1
2024-11-03,2.78,6.74,Mandya,3.9600000000000004,30.490000000000006,1
2024-11-04,2.31,6.48,Mandya,4.17,28.390000000000008,0
2024-11-05,0.94,7.11,Mandya,6.17,27.110000000000003,0
2024-11-06,0.0,7.86,Mandya,7.86,28.470000000000002,0
2024-11-07,0.28,7.25,Mandya,6.97,36.49,1
2024-11-08,0.05,7.38,Mandya,7.33,39.09,1
2024-11-09,0.0,6.41,Mandya,6.41,42.870000000000005,1
2024-11-10,0.0,7.26,Mandya,7.26,46.17,1
2024-11-11,0.0,6.59,Mandya,6.59,48.59,1
2024-11-12,0.77,4.82,Mandya,4.050000000000001,46.470000000000006,1
2024-11-13,0.45,5.15,Mandya,4.7,43.31,1
2024-11-14,3.24,4.69,Mandya,1.4500000000000002,37.790000000000006,1
2024-11-15,5.02,3.8,Mandya,-1.2199999999999998,29.240000000000006,0
2024-11-16,5.98,5.12,Mandya,-0.8600000000000003,21.970000000000006,0
2024-11-17,0.62,6.25,Mandya,5.63,20.340000000000003,0
2024-11-18,0.18,6.2,Mandya,6.0200000000000005,19.770000000000003,0
2024-11-19,0.18,5.34,Mandya,5.16,20.880000000000003,0
2024-11-20,0.0,5.03,Mandya,5.03,21.210000000000004,0
2024-11-21,0.0,4.68,Mandya,4.68,24.440000000000005,0
2024-11-22,0.0,3.81,Mandya,3.81,29.470000000000006,0
2024-11-23,0.0,3.51,Mandya,3.51,33.84,1
2024-11-24,0.0,3.32,Mandya,3.32,31.530000000000005,1
2024-11-25,0.0,2.35,Mandya,2.35,27.860000000000007,0
2024-11-26,1.27,1.47,Mandya,0.19999999999999996,22.900000000000002,0
2024-11-27,0.08,2.17,Mandya,2.09,19.960000000000004,0
2024-11-28,0.0,2.31,Mandya,2.31,17.590000000000003,0
2024-11-29,0.01,1.17,Mandya,1.16,14.940000000000003,0
2024-11-30,6.39,1.36,Mandya,-5.029999999999999,6.400000000000004,0
2024-12-01,31.54,1.05,Mandya,-30.49,-27.409999999999997,0
2024-12-02,32.91,0.39,Mandya,-32.519999999999996,-62.279999999999994,0
2024-12-03,16.82,0.96,Mandya,-15.86,-78.33999999999999,0
2024-12-04,1.5,5.91,Mandya,4.41,-76.02,0
2024-12-05,0.64,4.07,Mandya,3.43,-74.89999999999999,0
2024-12-06,0.38,6.49,Mandya,6.11,-69.94999999999999,0
2024-12-07,0.15,6.23,Mandya,6.08,-58.83999999999999,0
2024-12-08,0.04,6.26,Mandya,6.22,-22.129999999999995,0
2024-12-09,0.0,5.88,Mandya,5.88,16.270000000000003,0
2024-12-10,0.03,5.58,Mandya,5.55,37.68,1
2024-12-11,0.07,5.63,Mandya,5.56,38.83,1
2024-12-12,9.46,1.45,Mandya,-8.010000000000002,27.389999999999993,0
2024-12-13,2.17,1.93,Mandya,-0.24,21.039999999999996,0
2024-12-14,0.24,5.26,Mandya,5.02,19.979999999999997,0
2024-12-15,0.0,5.06,Mandya,5.06,18.819999999999997,0
2024-12-16,0.0,5.21,Mandya,5.21,18.15,0
2024-12-17,0.05,5.34,Mandya,5.29,17.889999999999997,0
2024-12-18,0.0,5.08,Mandya,5.08,17.409999999999997,0
2024-12-19,0.01,3.56,Mandya,3.5500000000000003,28.97,0
2024-12-20,0.0,4.53,Mandya,4.53,33.739999999999995,1
2024-12-21,0.56,4.38,Mandya,3.82,32.54,1
2024-12-22,0.54,4.11,Mandya,3.5700000000000003,31.05,1
2024-12-23,0.0,2.5,Mandya,2.5,28.340000000000003,0
2024-12-24,0.0,3.89,Mandya,3.89,26.94,0
2024-12-25,0.03,3.16,Mandya,3.1300000000000003,24.990000000000002,0
2024-12-26,4.4,2.66,Mandya,-1.7400000000000002,19.700000000000003,0
2024-12-27,1.61,2.59,Mandya,0.9799999999999998,16.15,0
2024-12-28,0.07,2.93,Mandya,2.8600000000000003,15.190000000000001,0
2024-12-29,0.0,2.59,Mandya,2.59,14.21,0
2024-12-30,0.05,2.19,Mandya,2.14,13.85,0
2024-12-31,0.02,1.96,Mandya,1.94,11.900000000000002,0
2019-01-07,0.0,0.0,Raichur,0.0,0.0,0
2019-01-08,0.0,0.0,Raichur,0.0,0.0,0
2019-01-09,0.0,0.0,Raichur,0.0,0.0,0
2019-01-10,0.0,0.0,Raichur,0.0,0.0,0
2019-01-11,0.0,0.0,Raichur,0.0,0.0,0
2019-01-12,0.0,0.0,Raichur,0.0,0.0,0
2019-01-13,0.0,0.0,Raichur,0.0,0.0,0
2019-01-14,0.0,0.0,Raichur,0.0,0.0,0
2019-01-15,0.0,0.0,Raichur,0.0,0.0,0
2019-01-16,0.0,0.0,Raichur,0.0,0.0,0
2019-01-17,0.0,0.0,Raichur,0.0,0.0,0
2019-01-18,0.0,0.0,Raichur,0.0,0.0,0
2019-01-19,0.0,0.0,Raichur,0.0,0.0,0
2019-01-20,0.0,0.0,Raichur,0.0,0.0,0
2019-01-21,0.0,0.0,Raichur,0.0,0.0,0
2019-01-22,0.0,0.0,Raichur,0.0,0.0,0
2019-01-23,0.0,0.0,Raichur,0.0,0.0,0
2019-01-24,0.0,0.0,Raichur,0.0,0.0,0
2019-01-25,0.0,0.0,Raichur,0.0,0.0,0
2019-01-26,2.69,0.0,Raichur,-2.69,-2.69,0
2019-01-27,13.06,0.0,Raichur,-13.06,-15.75,0
2019-01-28,5.9,0.05,Raichur,-5.8500000000000005,-21.6,0
2019-01-29,0.05,0.08,Raichur,0.03,-21.57,0
2019-01-30,0.0,0.05,Raichur,0.05,-21.52,0
2019-01-31,0.0,0.02,Raichur,0.02,-21.5,0
2019-02-01,0.0,0.01,Raichur,0.01,-21.490000000000002,0
2019-02-02,0.0,0.0,Raichur,0.0,-18.8,0
2019-02-03,0.0,0.0,Raichur,0.0,-5.74,0
2019-02-04,0.0,0.0,Raichur,0.0,0.11,0
2019-02-05,0.0,0.0,Raichur,0.0,0.08,0
2019-02-06,0.0,0.0,Raichur,0.0,0.03,0
2019-02-07,0.0,0.0,Raichur,0.0,0.01,0
2019-02-08,0.0,0.0,Raichur,0.0,0.0,0
2019-02-09,0.0,0.0,Raichur,0.0,0.0,0
2019-02-10,0.0,0.0,Raichur,0.0,0.0,0
2019-02-11,0.01,0.0,Raichur,-0.01,-0.01,0
2019-02-12,0.0,0.0,Raichur,0.0,-0.01,0
2019-02-13,0.0,0.0,Raichur,0.0,-0.01,0
2019-02-14,0.0,0.0,Raichur,0.0,-0.01,0
2019-02-15,0.01,0.0,Raichur,-0.01,-0.02,0
2019-02-16,0.06,0.0,Raichur,-0.06,-0.08,0
2019-02-17,0.0,0.0,Raichur,0.0,-0.08,0
2019-02-18,0.0,0.0,Raichur,0.0,-0.07,0
2019-02-19,0.0,0.0,Raichur,0.0,-0.07,0
2019-02-20,0.0,0.0,Raichur,0.0,-0.07,0
2019-02-21,0.0,0.0,Raichur,0.0,-0.07,0
2019-02-22,0.0,0.0,Raichur,0.0,-0.06,0
2019-02-23,0.0,0.0,Raichur,0.0,0.0,0
2019-02-24,0.0,0.0,Raichur,0.0,0.0,0
2019-02-25,0.0,0.0,Raichur,0.0,0.0,0
2019-02-26,0.0,0.0,Raichur,0.0,0.0,0
2019-02-27,0.0,0.0,Raichur,0.0,0.0,0
2019-02-28,0.0,0.0,Raichur,0.0,0.0,0
2019-03-01,0.0,0.0,Raichur,0.0,0.0,0
2019-03-02,0.0,0.0,Raichur,0.0,0.0,0
2019-03-03,0.0,0.0,Raichur,0.0,0.0,0
2019-03-04,0.0,0.0,Raichur,0.0,0.0,0
2019-03-05,0.0,0.0,Raichur,0.0,0.0,0
2019-03-06,0.0,0.0,Raichur,0.0,0.0,0
2019-03-07,0.0,0.0,Raichur,0.0,0.0,0
2019-03-08,0.0,0.0,Raichur,0.0,0.0,0
2019-03-09,0.0,0.0,Raichur,0.0,0.0,0
2019-03-10,0.0,0.0,Raichur,0.0,0.0,0
2019-03-11,0.0,0.0,Raichur,0.0,0.0,0
2019-03-12,0.0,0.0,Raichur,0.0,0.0,0
2019-03-13,0.0,0.0,Raichur,0.0,0.0,0
2019-03-14,0.0,0.0,Raichur,0.0,0.0,0
2019-03-15,0.0,0.0,Raichur,0.0,0.0,0
2019-03-16,0.0,0.0,Raichur,0.0,0.0,0
2019-03-17,0.0,0.0,Raichur,0.0,0.0,0
2019-03-18,0.0,0.0,Raichur,0.0,0.0,0
2019-03-19,0.0,0.0,Raichur,0.0,0.0,0
2019-03-20,0.0,0.0,Raichur,0.0,0.0,0
2019-03-21,0.0,0.0,Raichur,0.0,0.0,0
2019-03-22,0.0,0.0,Raichur,0.0,0.0,0
2019-03-23,0.0,0.0,Raichur,0.0,0.0,0
2019-03-24,0.0,0.0,Raichur,0.0,0.0,0
2019-03-25,0.0,0.0,Raichur,0.0,0.0,0
2019-03-26,0.19,0.0,Raichur,-0.19,-0.19,0
2019-03-27,0.0,0.0,Raichur,0.0,-0.19,0
2019-03-28,0.0,0.0,Raichur,0.0,-0.19,0
2019-03-29,0.0,0.0,Raichur,0.0,-0.19,0
2019-03-30,0.0,0.0,Raichur,0.0,-0.19,0
2019-03-31,0.0,0.0,Raichur,0.0,-0.19,0
2019-04-01,0.06,0.0,Raichur,-0.06,-0.25,0
2019-04-02,0.0,0.0,Raichur,0.0,-0.06,0
2019-04-03,0.0,0.0,Raichur,0.0,-0.06,0
2019-04-04,0.0,0.0,Raichur,0.0,-0.06,0
2019-04-05,0.12,0.0,Raichur,-0.12,-0.18,0
2019-04-06,0.73,0.0,Raichur,-0.73,-0.9099999999999999,0
2019-04-07,1.79,0.0,Raichur,-1.79,-2.7,0
2019-04-08,0.0,0.0,Raichur,0.0,-2.6399999999999997,0
2019-04-09,0.13,0.0,Raichur,-0.13,-2.77,0
2019-04-10,3.4,0.0,Raichur,-3.4,-6.17,0
2019-04-11,0.6,0.0,Raichur,-0.6,-6.77,0
2019-04-12,0.32,0.0,Raichur,-0.32,-6.97,0
2019-04-13,0.3,0.0,Raichur,-0.3,-6.54,0
2019-04-14,0.15,0.0,Raichur,-0.15,-4.9,0
2019-04-15,0.0,0.0,Raichur,0.0,-4.9,0
2019-04-16,0.0,0.0,Raichur,0.0,-4.7700000000000005,0
2019-04-17,0.08,0.0,Raichur,-0.08,-1.45,0
2019-04-18,0.85,0.0,Raichur,-0.85,-1.7,0
2019-04-19,4.46,0.0,Raichur,-4.46,-5.84,0
2019-04-20,0.05,0.0,Raichur,-0.05,-5.59,0
2019-04-21,0.13,0.0,Raichur,-0.13,-5.569999999999999,0
2019-04-22,0.42,0.0,Raichur,-0.42,-5.989999999999999,0
2019-04-23,1.03,0.0,Raichur,-1.03,-7.02,0
2019-04-24,0.0,0.0,Raichur,0.0,-6.9399999999999995,0
2019-04-25,0.0,0.0,Raichur,0.0,-6.09,0
2019-04-26,0.0,0.0,Raichur,0.0,-1.63,0
2019-04-27,0.09,0.0,Raichur,-0.09,-1.67,0
2019-04-28,0.0,0.0,Raichur,0.0,-1.54,0
2019-04-29,0.01,0.0,Raichur,-0.01,-1.1300000000000001,0
2019-04-30,0.19,0.0,Raichur,-0.19,-0.2899999999999998,0
2019-05-01,6.36,0.0,Raichur,-6.36,-6.65,0
2019-05-02,0.0,0.0,Raichur,0.0,-6.65,0
2019-05-03,0.0,0.0,Raichur,0.0,-6.65,0
2019-05-04,0.0,0.0,Raichur,0.0,-6.5600000000000005,0
2019-05-05,0.0,0.0,Raichur,0.0,-6.5600000000000005,0
2019-05-06,0.0,0.0,Raichur,0.0,-6.550000000000001,0
2019-05-07,0.0,0.0,Raichur,0.0,-6.36,0
2019-05-08,0.0,0.0,Raichur,0.0,0.0,0
2019-05-09,0.0,0.0,Raichur,0.0,0.0,0
2019-05-10,0.0,0.0,Raichur,0.0,0.0,0
2019-05-11,0.03,0.0,Raichur,-0.03,-0.03,0
2019-05-12,0.68,0.0,Raichur,-0.68,-0.7100000000000001,0
2019-05-13,0.03,0.0,Raichur,-0.03,-0.7400000000000001,0
2019-05-14,0.0,0.0,Raichur,0.0,-0.7400000000000001,0
2019-05-15,0.0,0.0,Raichur,0.0,-0.7400000000000001,0
2019-05-16,0.08,0.0,Raichur,-0.08,-0.8200000000000001,0
2019-05-17,0.04,0.0,Raichur,-0.04,-0.8600000000000001,0
2019-05-18,1.06,0.0,Raichur,-1.06,-1.8900000000000001,0
2019-05-19,0.0,0.0,Raichur,0.0,-1.21,0
2019-05-20,0.03,0.0,Raichur,-0.03,-1.2100000000000002,0
2019-05-21,1.22,0.0,Raichur,-1.22,-2.43,0
2019-05-22,1.57,0.0,Raichur,-1.57,-4.0,0
2019-05-23,0.25,0.0,Raichur,-0.25,-4.17,0
2019-05-24,0.07,0.0,Raichur,-0.07,-4.2,0
2019-05-25,0.05,0.0,Raichur,-0.05,-3.19,0
2019-05-26,0.29,0.0,Raichur,-0.29,-3.48,0
2019-05-27,0.35,0.0,Raichur,-0.35,-3.8000000000000003,0
2019-05-28,0.02,0.0,Raichur,-0.02,-2.6,0
2019-05-29,2.66,0.0,Raichur,-2.66,-3.6900000000000004,0
2019-05-30,12.6,0.02,Raichur,-12.58,-16.02,0
2019-05-31,0.14,0.01,Raichur,-0.13,-16.080000000000002,0
2019-06-01,0.09,0.0,Raichur,-0.09,-16.12,0
2019-06-02,1.84,0.0,Raichur,-1.84,-17.67,0
2019-06-03,0.71,0.0,Raichur,-0.71,-18.03,0
2019-06-04,0.06,0.0,Raichur,-0.06,-18.07,0
2019-06-05,0.06,0.0,Raichur,-0.06,-15.470000000000002,0
2019-06-06,3.22,0.0,Raichur,-3.22,-6.110000000000002,0
2019-06-07,0.89,0.0,Raichur,-0.89,-6.870000000000002,0
2019-06-08,0.29,0.0,Raichur,-0.29,-7.070000000000002,0
2019-06-09,0.83,0.0,Raichur,-0.83,-6.060000000000002,0
2019-06-10,0.98,0.0,Raichur,-0.98,-6.330000000000002,0
2019-06-11,0.02,0.0,Raichur,-0.02,-6.290000000000002,0
2019-06-12,0.0,0.0,Raichur,0.0,-6.230000000000002,0
2019-06-13,0.05,0.0,Raichur,-0.05,-3.060000000000002,0
2019-06-14,0.0,0.0,Raichur,0.0,-2.1700000000000017,0
2019-06-15,0.01,0.0,Raichur,-0.01,-1.890000000000002,0
2019-06-16,0.12,0.0,Raichur,-0.12,-1.1800000000000017,0
2019-06-17,0.17,0.0,Raichur,-0.17,-0.37000000000000177,0
2019-06-18,0.0,0.0,Raichur,0.0,-0.35000000000000175,0
2019-06-19,0.0,0.0,Raichur,0.0,-0.35000000000000175,0
2019-06-20,2.02,0.0,Raichur,-2.02,-2.3200000000000016,0
2019-06-21,2.26,0.0,Raichur,-2.26,-4.580000000000002,0
2019-06-22,7.21,0.0,Raichur,-7.21,-11.780000000000001,0
2019-06-23,1.37,0.0,Raichur,-1.37,-13.030000000000001,0
2019-06-24,1.79,0.0,Raichur,-1.79,-14.65,0
2019-06-25,0.75,0.0,Raichur,-0.75,-15.4,0
2019-06-26,0.01,0.0,Raichur,-0.01,-15.41,0
2019-06-27,0.0,0.0,Raichur,0.0,-13.39,0
2019-06-28,0.2,0.0,Raichur,-0.2,-11.330000000000002,0
2019-06-29,0.39,0.0,Raichur,-0.39,-4.510000000000002,0
2019-06-30,8.66,0.0,Raichur,-8.66,-11.8,0
2019-07-01,3.21,0.0,Raichur,-3.21,-13.220000000000002,0
2019-07-02,0.63,0.01,Raichur,-0.62,-13.090000000000002,0
2019-07-03,0.03,0.0,Raichur,-0.03,-13.11,0
2019-07-04,0.27,0.0,Raichur,-0.27,-13.38,0
2019-07-05,0.6,0.0,Raichur,-0.6,-13.780000000000001,0
2019-07-06,0.02,0.0,Raichur,-0.02,-13.41,0
2019-07-07,0.69,0.0,Raichur,-0.69,-5.4399999999999995,0
2019-07-08,0.13,0.0,Raichur,-0.13,-2.36,0
2019-07-09,0.02,0.0,Raichur,-0.02,-1.7599999999999998,0
2019-07-10,0.01,0.0,Raichur,-0.01,-1.74,0
2019-07-11,0.49,0.0,Raichur,-0.49,-1.96,0
2019-07-12,1.0,0.0,Raichur,-1.0,-2.36,0
2019-07-13,0.15,0.0,Raichur,-0.15,-2.4899999999999998,0
2019-07-14,5.95,0.0,Raichur,-5.95,-7.75,0
2019-07-15,3.22,0.0,Raichur,-3.22,-10.84,0
2019-07-16,2.06,0.0,Raichur,-2.06,-12.88,0
2019-07-17,2.68,0.0,Raichur,-2.68,-15.55,0
2019-07-18,0.18,0.0,Raichur,-0.18,-15.24,0
2019-07-19,4.9,0.0,Raichur,-4.9,-19.14,0
2019-07-20,4.56,0.01,Raichur,-4.55,-23.54,0
2019-07-21,1.2,0.02,Raichur,-1.18,-18.77,0
2019-07-22,6.08,0.01,Raichur,-6.07,-21.62,0
2019-07-23,4.39,0.04,Raichur,-4.35,-23.910000000000004,0
2019-07-24,1.15,0.07,Raichur,-1.0799999999999998,-22.31,0
2019-07-25,0.54,0.05,Raichur,-0.49000000000000005,-22.619999999999997,0
2019-07-26,8.78,0.04,Raichur,-8.74,-26.46,0
2019-07-27,1.06,0.15,Raichur,-0.91,-22.82,0
2019-07-28,0.15,0.08,Raichur,-0.06999999999999999,-21.71,0
2019-07-29,3.1,0.07,Raichur,-3.0300000000000002,-18.67,0
2019-07-30,2.44,0.12,Raichur,-2.32,-16.64,0
2019-07-31,1.48,0.2,Raichur,-1.28,-16.84,0
2019-08-01,11.13,0.17,Raichur,-10.96,-27.310000000000002,0
2019-08-02,12.57,0.35,Raichur,-12.22,-30.79,0
2019-08-03,10.91,0.49,Raichur,-10.42,-40.3,0
2019-08-04,3.49,0.85,Raichur,-2.64,-42.87,0
2019-08-05,9.85,1.11,Raichur,-8.74,-48.58,0
2019-08-06,0.68,0.76,Raichur,0.07999999999999996,-46.18,0
2019-08-07,0.57,0.9,Raichur,0.33000000000000007,-44.57,0
2019-08-08,0.15,0.93,Raichur,0.78,-32.83,0
